start_date,end_date,self_perceived_masculinity,importance_of_being_seen_as_masculine,source_of_masculinity_father_figure,source_of_masculinity_mother_figure,source_of_masculinity_family_members,source_of_masculinity_pop_culture,source_of_masculinity_friends,source_of_masculinity_other,societal_pressure_on_men,lifestyle_ask_friend_professional_advice,lifestyle_ask_friend_personal_advice,lifestyle_show_affection_to_male_friends,lifestyle_crying,lifestyle_physical_fight,lifestyle_sexual_relations_with_women,lifestyle_sexual_relations_with_men,lifestyle_watch_sports,lifestyle_work_out,lifestyle_see_therapist,lifestyle_feel_lonely_or_isolated,daily_worry_height,daily_worry_weight,daily_worry_hair,daily_worry_physique,daily_worry_genitalia,daily_worry_clothing_style,daily_worry_sexual_performance,daily_worry_mental_health,daily_worry_physical_health,daily_worry_finances,daily_worry_provide_for_family,daily_worry_none,employment_status,advantage_of_being_a_man_more_money,advantage_of_being_a_man_taken_more_seriously,advantage_of_being_a_man_more_choice,advantage_of_being_a_man_more_promotion_opportunities,advantage_of_being_a_man_praised_more,advantage_of_being_a_man_more_manager_support,advantage_of_being_a_man_other,advantage_of_being_a_man_none,disadvantage_of_being_a_man_hiring_promoting_women,disadvantage_of_being_a_man_risk_accusation_harassment,disadvantage_of_being_a_man_risk_accusation_bias,disadvantage_of_being_a_man_other,disadvantage_of_being_a_man_none,response_to_harassment_confronted_accused,response_to_harassment_contacted_hr,response_to_harassment_contacted_manager,response_to_harassment_supported_victim,response_to_harassment_did_nothing,response_to_harassment_never_witnessed,response_to_harassment_other,reason_for_no_response,heard_about_metoo,behavior_changed_at_work_due_to_metoo,expected_to_make_first_move,how_often_pay_on_date,reason_for_paying_on_date_right_thing,reason_for_paying_on_date_earn_more,reason_for_paying_on_date_feel_good,reason_for_paying_on_date_societal_expectations,reason_for_paying_on_date_obligation_for_asking_out,reason_for_paying_on_date_test_response,reason_for_paying_on_date_other,gauge_interest_by_body_language,gauge_interest_by_verbal_consent,gauge_interest_by_physical_move,gauge_interest_situation_different,gauge_interest_unclear,gauge_interest_other,boundary_wondered_if_pushed_too_far,boundary_discussed_with_friends,boundary_contacted_past_partner,boundary_none_above,changed_behavior_in_relationships_due_to_metoo,marital_status,has_children_under_18,has_children_over_18,no_children,sexual_orientation,race,education_level,state,income_bracket,us_region,device_and_os_usage,race_classification,race_and_ethnicity_detailed,education_level_grouped,education_level_detailed,age_group,has_kids,sexual_orientation_label,response_weight,total_worries
5/20/18 11:32,5/20/18 11:35,Somewhat masculine,Somewhat important,1,0,0,0,0,0,No,Sometimes,Sometimes,Sometimes,"Never, and not open to it",Rarely,Sometimes,"Never, and not open to it",Sometimes,Sometimes,"Never, and not open to it",Rarely,0,0,1,1,0,0,0,0,0,1,1,0,"Not employed, looking for work",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Always,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,No,Separated,"Yes, one or more children under 18",Not selected,Not selected,Straight,White,College graduate,North Carolina,"$50,000-$74,999",South Atlantic,Android Phone / Tablet,White,White,College or more,College or more,35 - 64,Has children,Straight,0.483958033,4
5/20/18 11:34,5/20/18 11:39,Somewhat masculine,Not at all important,1,1,1,0,0,0,Yes,"Never, but open to it",Rarely,Sometimes,Sometimes,Rarely,"Never, and not open to it","Never, and not open to it",Sometimes,Often,"Never, and not open to it",Often,1,0,0,1,0,1,0,1,1,1,0,0,"Not employed, student",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,No,Sometimes,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,No,Never married,Not selected,Not selected,No children,Other,Black,College graduate,Delaware,"$10,000-$24,999",,iOS Phone / Tablet,Non-white,Black,College or more,College or more,35 - 64,No children,Other,1.20250474,6
5/20/18 11:51,5/20/18 12:09,Somewhat masculine,Somewhat important,1,1,0,0,0,0,Yes,"Never, and not open to it","Never, and not open to it","Never, and not open to it","Never, and not open to it","Never, and not open to it",Sometimes,"Never, and not open to it",Sometimes,"Never, but open to it","Never, and not open to it",Sometimes,0,0,0,0,0,0,0,0,0,0,0,1,"Not employed, NOT looking for work",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,No,Never,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,Hispanic,High school or G.E.D.,Texas,"$25,000-$49,999",West South Central,Windows Desktop / Laptop,Non-white,Hispanic,High school or less,High school or less,35 - 64,Has children,Straight,4.445843787,1
5/20/18 1:26,5/20/18 1:32,Very masculine,Very important,1,0,0,0,0,0,No,Sometimes,Rarely,Sometimes,Sometimes,"Never, and not open to it",Sometimes,"Never, and not open to it",Sometimes,Sometimes,Sometimes,Sometimes,0,1,0,0,0,0,0,1,1,0,0,0,"Employed, working part-time",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,Only a little,No,No,Always,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,No,Married,Not selected,Not selected,No children,Straight,Hispanic,High school or G.E.D.,Texas,Prefer not to answer,West South Central,iOS Phone / Tablet,Non-white,Hispanic,High school or less,High school or less,35 - 64,No children,Straight,8.643673599,3
5/20/18 1:39,5/20/18 1:45,Very masculine,Somewhat important,1,0,0,0,0,0,Yes,Sometimes,Rarely,Rarely,Rarely,Rarely,Often,"Never, and not open to it",Often,Rarely,"Never, and not open to it","Never, and not open to it",0,0,0,0,0,0,0,1,1,1,1,0,"Employed, working full-time",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,You didn?t think it was your place,Only a little,No answer,Yes,Always,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,No,Never married,"Yes, one or more children under 18",Not selected,Not selected,Straight,White,College graduate,Pennsylvania,"$50,000-$74,999",Middle Atlantic,iOS Phone / Tablet,White,White,College or more,College or more,35 - 64,Has children,Straight,0.467756192,4
5/20/18 1:41,5/20/18 1:44,Very masculine,Not too important,1,1,1,0,0,0,Yes,Sometimes,Sometimes,Sometimes,Sometimes,"Never, and not open to it",No answer,No answer,Sometimes,Sometimes,Sometimes,Sometimes,0,0,0,0,0,0,0,0,0,0,0,1,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,No,Sometimes,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,Yes,Never married,Not selected,Not selected,No children,Gay,White,High school or G.E.D.,Montana,"$100,000-$124,999",Mountain,Windows Desktop / Laptop,White,White,High school or less,High school or less,35 - 64,No children,Gay/Bisexual,1.197562632,1
5/20/18 2:04,5/20/18 2:10,Somewhat masculine,Not at all important,1,0,0,0,0,0,No,Rarely,Rarely,Rarely,Rarely,Rarely,"Never, and not open to it","Never, and not open to it",Often,Rarely,"Never, and not open to it",Sometimes,0,0,0,0,0,0,0,0,0,0,0,1,"Employed, working part-time",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,Nothing at all,,No,Sometimes,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,No,Never married,Not selected,Not selected,No children,Straight,White,High school or G.E.D.,California,"$0-$9,999",Pacific,Android Phone / Tablet,White,White,High school or less,High school or less,35 - 64,No children,Straight,1.987492634,1
5/20/18 2:47,5/20/18 2:52,Somewhat masculine,Not too important,0,1,1,0,0,0,No,Sometimes,Sometimes,Sometimes,No answer,Rarely,Sometimes,"Never, and not open to it",Sometimes,Often,"Never, but open to it",Sometimes,0,0,0,0,0,0,0,0,0,0,0,1,"Employed, working full-time",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,A lot,Yes,No,Often,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,No,Married,"Yes, one or more children under 18",Not selected,Not selected,Straight,White,Post graduate degree,New York,"$175,000-$199,999",Middle Atlantic,iOS Phone / Tablet,White,White,College or more,Post graduate degree,35 - 64,Has children,Straight,0.070309782,1
5/20/18 3:09,5/20/18 3:15,Somewhat masculine,Not too important,1,0,0,0,1,1,No,Sometimes,Sometimes,Rarely,Sometimes,"Never, and not open to it",Sometimes,"Never, and not open to it",Often,"Never, but open to it",Rarely,Rarely,0,1,0,0,0,0,0,0,0,1,0,0,"Not employed, NOT looking for work",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Always,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,No,Widowed,Not selected,Not selected,No children,Straight,White,Associate's degree,Florida,"$10,000-$24,999",South Atlantic,Android Phone / Tablet,White,White,Some college,Some college,35 - 64,No children,Straight,0.676830156,2
5/20/18 3:13,5/20/18 3:18,Very masculine,Somewhat important,0,0,1,0,0,0,Yes,Rarely,"Never, and not open to it","Never, and not open to it",Sometimes,"Never, and not open to it",Sometimes,"Never, and not open to it",Sometimes,Rarely,"Never, and not open to it","Never, and not open to it",0,1,0,0,0,0,0,0,0,0,0,0,"Not employed, NOT looking for work",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,No,Always,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,No,Never married,Not selected,Not selected,No children,Straight,Hispanic,High school or G.E.D.,Pennsylvania,Prefer not to answer,Middle Atlantic,Android Phone / Tablet,Non-white,Hispanic,High school or less,High school or less,35 - 64,No children,Straight,4.136457341,1
5/20/18 3:43,5/20/18 3:49,Somewhat masculine,Not at all important,0,0,0,0,0,1,Yes,Sometimes,Rarely,Sometimes,Sometimes,"Never, but open to it",Often,"Never, and not open to it","Never, and not open to it","Never, but open to it","Never, but open to it",Sometimes,0,0,0,0,0,0,0,0,0,0,0,1,"Employed, working full-time",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,Some,No,No,Often,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,College graduate,California,"$200,000+",Pacific,MacOS Desktop / Laptop,White,White,College or more,College or more,35 - 64,Has children,Straight,0.512693291,1
5/20/18 3:53,5/20/18 4:00,Very masculine,Not at all important,0,0,0,0,0,1,No,Sometimes,Often,Often,Sometimes,"Never, and not open to it",Sometimes,"Never, and not open to it",Often,"Never, but open to it","Never, but open to it",Sometimes,0,0,0,0,0,0,0,0,0,1,0,0,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,No,Often,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,No,Never married,Not selected,Not selected,No children,Straight,White,College graduate,Nevada,"$10,000-$24,999",Mountain,Windows Desktop / Laptop,White,White,College or more,College or more,35 - 64,No children,Straight,0.421493895,1
5/20/18 4:33,5/20/18 4:38,Very masculine,Not at all important,0,0,1,0,0,0,Yes,Rarely,Rarely,"Never, and not open to it",Sometimes,"Never, but open to it",Often,"Never, and not open to it",Often,"Never, and not open to it","Never, and not open to it",Rarely,0,1,0,0,0,0,0,0,1,1,1,0,"Employed, working full-time",0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,,A lot,No,No,Always,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,College graduate,Florida,Prefer not to answer,South Atlantic,iOS Phone / Tablet,White,White,College or more,College or more,35 - 64,Has children,Straight,0.545344405,4
5/20/18 5:25,5/20/18 5:32,Not very masculine,Somewhat important,0,0,0,1,0,0,Yes,"Never, but open to it",Rarely,Rarely,Often,"Never, and not open to it","Never, but open to it",Sometimes,Rarely,Rarely,"Never, and not open to it",Often,1,1,1,1,1,1,1,1,1,1,1,0,"Employed, working full-time",1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,Some,Yes,Yes,Often,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,No,Never married,Not selected,Not selected,No children,Gay,Black,High school or G.E.D.,Florida,"$25,000-$49,999",South Atlantic,iOS Phone / Tablet,Non-white,Black,High school or less,High school or less,35 - 64,No children,Gay/Bisexual,6.402896964,11
5/20/18 5:37,5/20/18 5:50,Somewhat masculine,Somewhat important,1,1,1,0,1,0,Yes,Rarely,Rarely,"Never, and not open to it",Rarely,"Never, and not open to it",Often,"Never, and not open to it",Sometimes,Sometimes,"Never, but open to it",Rarely,0,0,0,0,0,0,0,0,0,1,1,0,"Employed, working full-time",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,Some,No,No,Always,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,Hispanic,Some college,Texas,"$100,000-$124,999",West South Central,iOS Phone / Tablet,Non-white,Hispanic,Some college,Some college,35 - 64,Has children,Straight,1.751099232,2
5/20/18 6:02,5/20/18 6:08,Somewhat masculine,Somewhat important,1,0,1,0,1,0,Yes,Sometimes,Sometimes,Rarely,Rarely,Rarely,Rarely,"Never, and not open to it",Rarely,Rarely,"Never, and not open to it",Sometimes,0,1,1,1,1,0,1,0,1,1,0,0,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Always,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,No,Divorced,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Some college,Florida,"$0-$9,999",South Atlantic,Windows Desktop / Laptop,White,White,Some college,Some college,35 - 64,Has children,Straight,0.676830156,7
5/20/18 6:07,5/20/18 6:13,Somewhat masculine,Very important,1,0,0,1,1,0,Yes,Often,Often,Sometimes,Rarely,"Never, but open to it",Rarely,Rarely,Sometimes,Rarely,Sometimes,Often,0,0,0,1,1,1,1,1,0,1,0,0,"Not employed, looking for work",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Sometimes,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,No,Never married,Not selected,Not selected,No children,Bisexual,White,College graduate,New York,"$0-$9,999",Middle Atlantic,Windows Desktop / Laptop,White,White,College or more,College or more,35 - 64,No children,Gay/Bisexual,0.67857412,6
5/20/18 6:08,5/20/18 6:16,Very masculine,Not at all important,1,1,1,0,1,1,Yes,Sometimes,Sometimes,Often,Sometimes,"Never, and not open to it",Often,"Never, and not open to it",Sometimes,Rarely,"Never, but open to it",Rarely,0,0,0,0,0,0,0,0,0,0,0,1,"Employed, working full-time",0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,,A lot,No,No,Never,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,No,Married,Not selected,Not selected,No children,Straight,White,Post graduate degree,Virginia,"$75,000-$99,999",South Atlantic,Android Phone / Tablet,White,White,College or more,Post graduate degree,35 - 64,No children,Straight,0.066281641,1
5/20/18 6:15,5/20/18 6:20,Very masculine,Very important,1,0,0,0,0,0,No,Sometimes,Often,Sometimes,Rarely,"Never, and not open to it",Often,"Never, and not open to it",Often,Sometimes,"Never, and not open to it","Never, and not open to it",0,1,0,1,0,1,0,0,0,0,0,0,"Employed, working full-time",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,,A lot,No,Yes,Always,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,No,Married,"Yes, one or more children under 18",Not selected,Not selected,Straight,White,Post graduate degree,Alabama,"$200,000+",South Atlantic,iOS Phone / Tablet,White,White,College or more,Post graduate degree,35 - 64,Has children,Straight,0.117081059,3
5/20/18 6:42,5/20/18 6:56,Very masculine,Very important,1,1,1,0,0,0,Yes,Sometimes,Sometimes,Rarely,Sometimes,"Never, but open to it",Often,"Never, and not open to it",Often,Sometimes,"Never, but open to it",Rarely,0,1,0,1,0,1,0,1,1,1,0,0,"Employed, working part-time",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,,A lot,No,Yes,Sometimes,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,No,Divorced,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Associate's degree,Florida,"$25,000-$49,999",South Atlantic,Android Phone / Tablet,White,White,Some college,Some college,35 - 64,Has children,Straight,0.656781403,6
5/20/18 6:45,5/20/18 7:06,Somewhat masculine,Very important,0,0,1,0,1,1,No,Often,Often,"Never, and not open to it",Rarely,"Never, but open to it",Often,"Never, and not open to it",Often,Sometimes,Rarely,Rarely,0,0,1,0,0,1,0,0,0,1,0,0,"Employed, working full-time",0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,,Nothing at all,,No,Always,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,Yes,Widowed,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,Other,Post graduate degree,Connecticut,"$75,000-$99,999",Pacific,Android Phone / Tablet,Non-white,Other,College or more,Post graduate degree,35 - 64,Has children,Straight,0.124288177,3
5/20/18 6:49,5/20/18 6:58,Very masculine,Very important,0,1,1,0,0,0,Yes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,"Never, but open to it","Never, and not open to it",Sometimes,Rarely,"Never, and not open to it",No answer,0,0,0,0,0,0,0,0,0,1,1,0,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Never,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,High school or G.E.D.,Illinois,"$25,000-$49,999",East North Central,Windows Desktop / Laptop,White,White,High school or less,High school or less,35 - 64,Has children,Straight,2.389413294,2
5/20/18 6:54,5/20/18 7:02,Somewhat masculine,Not too important,1,1,1,0,0,0,Yes,Rarely,Rarely,Rarely,"Never, but open to it","Never, and not open to it",Sometimes,"Never, and not open to it",Sometimes,Rarely,Rarely,Rarely,0,1,0,1,0,1,1,1,1,1,1,0,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Always,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Some college,Florida,"$125,000-$149,999",South Atlantic,MacOS Desktop / Laptop,White,White,Some college,Some college,35 - 64,Has children,Straight,0.656781403,8
5/20/18 7:03,5/20/18 7:18,Very masculine,Somewhat important,1,1,0,0,1,0,Yes,Sometimes,Sometimes,Sometimes,Sometimes,"Never, and not open to it",Often,"Never, and not open to it",Sometimes,Rarely,"Never, but open to it","Never, and not open to it",0,0,1,1,1,0,1,0,0,0,0,0,"Employed, working full-time",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,Only a little,No,No,Always,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Post graduate degree,Texas,"$75,000-$99,999",West South Central,iOS Phone / Tablet,White,White,College or more,Post graduate degree,35 - 64,Has children,Straight,0.060002926,4
5/20/18 7:12,5/20/18 7:17,Not at all masculine,Not at all important,1,1,1,1,0,0,No,Often,Often,"Never, but open to it",Sometimes,"Never, and not open to it",Sometimes,"Never, but open to it",Sometimes,Sometimes,"Never, but open to it","Never, and not open to it",0,1,0,0,0,0,0,1,1,1,0,0,"Not employed, NOT looking for work",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,No,Sometimes,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,No,Never married,Not selected,Not selected,Not selected,Other,Hispanic,College graduate,Nevada,"$50,000-$74,999",Mountain,iOS Phone / Tablet,Non-white,Hispanic,College or more,College or more,35 - 64,,Other,1.044652082,4
5/20/18 7:24,5/20/18 7:32,Very masculine,Not too important,1,1,1,0,0,0,No,Often,Often,Often,Sometimes,"Never, but open to it",Often,"Never, and not open to it",Often,Often,"Never, but open to it","Never, but open to it",0,1,0,0,0,0,0,0,1,1,0,0,"Employed, working full-time",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,Some,No,No,Sometimes,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,College graduate,Nebraska,"$100,000-$124,999",West North Central,iOS Phone / Tablet,White,White,College or more,College or more,35 - 64,Has children,Straight,0.819306183,3
5/20/18 7:29,5/20/18 7:39,Very masculine,Not too important,1,1,1,0,0,1,Yes,Often,Often,Often,Sometimes,"Never, and not open to it",Often,"Never, and not open to it",Sometimes,Often,Sometimes,Sometimes,0,1,0,0,0,0,0,1,0,0,1,0,"Employed, working full-time",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,,A lot,No,Yes,Often,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,Yes,Divorced,Not selected,Not selected,No children,Straight,White,Post graduate degree,North Carolina,"$25,000-$49,999",South Atlantic,Windows Desktop / Laptop,White,White,College or more,Post graduate degree,35 - 64,No children,Straight,0.05904296,3
5/20/18 7:33,5/20/18 7:41,Very masculine,Not at all important,0,0,0,1,0,0,No,Sometimes,Sometimes,"Never, but open to it","Never, but open to it",Sometimes,"Never, but open to it","Never, but open to it",Rarely,Rarely,"Never, but open to it",Sometimes,0,1,0,0,0,0,0,0,0,0,0,0,"Employed, working full-time",1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,,Some,Yes,Yes,Often,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,No,Married,Not selected,Not selected,No children,Straight,White,Post graduate degree,Wisconsin,"$75,000-$99,999",East North Central,Android Phone / Tablet,White,White,College or more,Post graduate degree,35 - 64,No children,Straight,0.060012942,1
5/20/18 7:32,5/20/18 7:43,Somewhat masculine,Somewhat important,1,1,0,0,1,1,Yes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Often,"Never, and not open to it",Often,Sometimes,Rarely,Often,0,1,1,1,1,1,1,1,1,1,1,0,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,No,Always,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,No answer,Divorced,"Yes, one or more children under 18","Yes, one or more children 18 or older",Not selected,Straight,White,High school or G.E.D.,North Carolina,"$10,000-$24,999",South Atlantic,Android Phone / Tablet,White,White,High school or less,High school or less,35 - 64,Has children,Straight,1.87042442,10
5/20/18 7:53,5/20/18 8:00,Very masculine,Somewhat important,1,0,0,0,0,0,Yes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,"Never, and not open to it",Often,Rarely,"Never, and not open to it",Rarely,0,1,0,0,0,0,0,0,0,0,0,0,"Employed, working full-time",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,,Nothing at all,,Yes,Often,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,High school or G.E.D.,California,"$75,000-$99,999",Pacific,iOS Phone / Tablet,White,White,High school or less,High school or less,35 - 64,Has children,Straight,1.987492634,1
5/20/18 8:07,5/20/18 8:19,Very masculine,Very important,1,1,1,0,1,1,No,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,"Never, and not open to it",Often,Sometimes,Rarely,Sometimes,0,1,1,1,0,1,0,0,0,1,1,0,"Employed, working full-time",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,A lot,Yes,No,Often,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,No,Separated,"Yes, one or more children under 18","Yes, one or more children 18 or older",Not selected,Straight,Hispanic,High school or G.E.D.,New York,"$50,000-$74,999",Middle Atlantic,Windows Desktop / Laptop,Non-white,Hispanic,High school or less,High school or less,35 - 64,Has children,Straight,6.125989103,6
5/20/18 8:36,5/20/18 8:43,Somewhat masculine,Not too important,1,0,1,1,1,0,Yes,"Never, but open to it",Rarely,Sometimes,"Never, but open to it",Rarely,"Never, but open to it","Never, and not open to it","Never, and not open to it","Never, and not open to it","Never, and not open to it",Often,0,0,0,0,0,0,1,0,0,0,0,0,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Often,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,No,Never married,"Yes, one or more children under 18",Not selected,Not selected,Straight,White,Some college,California,"$0-$9,999",Pacific,iOS Phone / Tablet,White,White,Some college,Some college,35 - 64,Has children,Straight,0.635800722,1
5/20/18 8:45,5/20/18 8:51,Somewhat masculine,Not at all important,1,1,0,0,0,0,Yes,Often,No answer,Rarely,Rarely,"Never, and not open to it",Often,"Never, and not open to it",Sometimes,"Never, but open to it","Never, but open to it",Rarely,0,1,0,0,0,0,0,1,1,1,0,0,"Employed, working part-time",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,,Some,No,Yes,Often,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,No,Married,"Yes, one or more children under 18",Not selected,Not selected,Straight,Asian,College graduate,California,"$125,000-$149,999",Pacific,MacOS Desktop / Laptop,Non-white,Other,College or more,College or more,35 - 64,Has children,Straight,0.555841934,4
5/20/18 9:02,5/20/18 9:08,Not very masculine,Somewhat important,1,0,0,0,1,0,Yes,"Never, and not open to it","Never, but open to it",Rarely,Sometimes,"Never, but open to it",Often,"Never, and not open to it",Sometimes,Rarely,Rarely,Rarely,0,1,0,1,0,0,1,1,0,0,0,0,"Employed, working full-time",0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,,A lot,No,Yes,Always,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,No,Married,"Yes, one or more children under 18",Not selected,Not selected,Straight,White,College graduate,Washington,"$75,000-$99,999",Pacific,MacOS Desktop / Laptop,White,White,College or more,College or more,35 - 64,Has children,Straight,0.397412793,4
5/20/18 9:03,5/20/18 9:08,Somewhat masculine,Somewhat important,1,1,0,0,0,0,No,Rarely,Rarely,Often,Rarely,"Never, but open to it",Often,"Never, and not open to it",Sometimes,Sometimes,Rarely,"Never, but open to it",0,1,0,1,1,0,1,0,1,1,1,0,"Employed, working full-time",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,,Nothing at all,,Yes,Always,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,No,Married,Not selected,Not selected,No children,Straight,White,College graduate,Washington,"$100,000-$124,999",Pacific,Windows Desktop / Laptop,White,White,College or more,College or more,35 - 64,No children,Straight,0.386064126,7
5/20/18 9:35,5/20/18 9:41,Somewhat masculine,Somewhat important,1,0,0,0,0,0,Yes,"Never, but open to it","Never, but open to it","Never, and not open to it",Sometimes,"Never, but open to it",Sometimes,"Never, and not open to it",Often,"Never, and not open to it","Never, and not open to it",Sometimes,0,0,0,0,0,1,0,1,0,0,0,0,"Employed, working full-time",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,Nothing at all,,No,Always,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,No,Divorced,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,High school or G.E.D.,Georgia,"$50,000-$74,999",South Atlantic,Android Phone / Tablet,White,White,High school or less,High school or less,35 - 64,Has children,Straight,3.093292586,2
